word,level,slope,pval,count
coffee,1,0.005015053901240339,0.9786389627379688,31
veins,1,-0.796468872063348,0.20353112793665176,4
sta,1,0.6572733171086402,0.020203253266105312,12
m,1,0.060529562438053026,0.643080477909789,61
sells,1,0.039068216430247035,0.9414274907628024,6
ivankatrump,1,0.6787427889583207,0.0642009426128045,8
remain,1,0.5145165969114501,0.19201803208401985,8
planet,1,0.5015541400492965,0.1159896083520827,11
shown,1,0.18984042683651745,0.48130267531422205,16
recent,1,0.01404150286500016,0.9505478257850569,22
among,1,0.18587922170527146,0.4906665933317302,16
supporters,1,0.4161772117863055,0.05403698304848205,22
aides,1,0.1439937842162225,0.8172969683798083,5
ht,1,0.15674821655967988,0.4257065098458751,28
goldberg,1,0.4181283952575632,0.4835697289232301,5
screaming,1,0.2941461285701065,0.26879802230716565,16
vagina,1,0.5684366411639853,0.11026875778380832,9
disappoint,1,0.3782013012158686,0.5301986146113661,5
jeonss97,1,0.3429902251350342,0.6570097748649658,4
topropetravis,1,-0.11323613987410193,0.7894902082688864,8
moment,1,0.19769557248421532,0.11443469056944028,65
thousands,1,0.10174758499107857,0.6975923196972947,17
dems,1,0.1160829091538333,0.4270242918498887,49
kylegriffin1,1,-0.4701950375911717,0.0038072187054474203,36
nature,1,0.2448056206533021,0.2280785228958706,26
clearly,1,-0.23334643139452746,0.3363291677288633,19
ver,1,0.323928978646478,0.3043433155026933,12
reports,1,-0.13787970098371818,0.5853441227138904,18
fbi’s,1,0.3502996685784685,0.20053345922995894,15
nominee,1,0.009016322707280762,0.9590027726651392,35
investors,1,0.6317920011353516,0.06796089067887431,9
runs,1,0.22270534080590107,0.4249854632119864,15
q2,1,-0.4205548728190727,0.5794451271809273,4
ang,1,0.15225260546477573,0.5464337768330751,18
heights,1,0.35518294166775216,0.5574641782542489,5
experience,1,0.3545736634468533,0.02292804131650745,41
concluded,1,0.12788314330472034,0.5706127891980114,22
without,1,0.33819995659192026,0.0058611326455456,65
small,1,0.22990923396058624,0.18396562251479864,35
raising,1,-0.5584137303038269,0.0934001514842828,10
top,1,0.013066919145714518,0.9164163072646584,67
lawyer,1,-0.0385665182692773,0.8107967566125572,41
baker,1,-0.09561695856952936,0.6567245246651467,24
explosive,1,-0.06509497441711423,0.7851162373391947,20
closed-door,1,-0.1522842538426897,0.8068577122734063,5
testimony,1,-0.07200916970568043,0.6048434104197211,54
wednesday,1,0.3040461889348108,0.08042561952987531,34
detailing,1,0.5850287114490061,0.16766321027807832,7
seems,1,0.05346227539599928,0.7568084745297973,36
tha,1,-0.12646065314876334,0.5749413873347488,22
launch,1,-0.6744220595814585,0.02283755073987075,11
mad,1,0.34808640083894155,0.008567170057308844,56
disrupted,1,-0.044655269669321235,0.9431620467429228,5
operation,1,0.679519213778171,0.20699991579067664,5
hack,1,0.049017704083252366,0.8328880867833839,21
wifi,1,0.4660996519515952,0.5339003480484048,4
upgrade,1,-0.08727540641335359,0.9127245935866464,4
argument,1,0.18664141229596407,0.6056494882212315,10
guns,1,0.13298716965822116,0.7141811060534096,10
animals,1,0.41430370084006257,0.035355669761663856,26
oklahoma,1,0.8355258543286603,0.07806649032252358,5
darkecastle,1,-0.03275164528129075,0.9077539982360568,15
funny,1,0.0997455681037248,0.4405052744168412,62
lucy,1,0.5729564152058685,0.4270435847941315,4
occult,1,0.9493442231588562,0.050655776841143765,4
cloture,1,-0.2061934809690392,0.3698635793836044,21
given,1,0.4132203916224936,0.013615593734444644,35
review,1,0.0068794210203506475,0.9617868028934692,51
24/7,1,0.31574828151727585,0.3741399316905978,10
electronic,1,0.8442053779761242,0.008383406904500366,8
rat,1,0.8372228139853921,0.002511291202937773,10
battle,1,0.2406221288004308,0.2363771547510157,26
circuit,1,0.9760737744439144,0.0008518479494252398,6
earlier,1,0.3516201605528513,0.13987783073391846,19
celebrating,1,0.37229203522195137,0.11649527582062058,19
gorgeous,1,0.3513000817535824,0.1528668041450591,18
whats,1,0.1716029135662882,0.5251199694249076,16
starcrosswolf,1,0.5601889286896399,0.11671213071927886,9
1776hotlips,1,0.01292109416672583,0.969922845264314,11
we're,1,0.33637835590453313,0.3118018026451215,11
charged,1,-0.0064676658949989006,0.979679996056209,18
pants,1,0.05898386756273478,0.8282202438856927,16
invited,1,-0.33391131539079993,0.4188971880472189,8
beta,1,-0.11277625938973458,0.8567137672391214,5
voice,1,0.2117375870298388,0.2794076672568563,28
victoriaosteen,1,0.7325708550226752,0.2674291449773247,4
perspective,1,-0.08611438647160395,0.8393319962315751,8
smoking,1,-0.0294059708028238,0.9357300330439908,10
día,1,0.13262160465068434,0.6974820196355309,11
por,1,-0.19020795576556554,0.3520034614277261,26
la,1,0.011376852555689302,0.9233583077341854,74
bottom,1,0.5680448140584532,0.0016145208814977606,28
gov,1,0.5805982801409515,0.3046961532820106,5
deep,1,0.3578712009374593,0.032113874165937695,36
annoyed,1,0.3049974647270399,0.6177728091986041,5
meant,1,0.0956995266972083,0.6718256458820401,22
staring,1,0.6765632465767678,0.3234367534232323,4
talk,1,0.19738070819093967,0.06687860773140569,87
army,1,0.2650330312991304,0.22164176423059012,23
hi,1,0.1949013690866031,0.08520401957000565,79
except,1,0.2967877364451245,0.1251171621319475,28
level,1,0.3160451480413484,0.036621762909132514,44
respect,1,-0.0947746078683654,0.5660321585129953,39
hit,1,0.0916356131360498,0.497812977023907,57
twice,1,0.5119017733985028,0.1303904291869825,10
reyes_anai,1,-0.023843412856102784,0.9761565871438972,4
vid,1,-0.03223380362479617,0.8989635787575083,18
mo,1,0.03692147668885072,0.8357715266154782,34
eu,1,0.5718589148518669,0.008428462760694087,20
famous,1,0.1792486990480554,0.5397732677069187,14
steel,1,0.7442669402221364,0.05503940252210328,7
bottle,1,0.3623659909948224,0.5489273443849175,5
officially,1,0.14644009401903127,0.3736952325057429,39
hq,1,-0.8641683386708892,0.13583166132911087,4
san,1,0.18636655707463606,0.4449068880399512,19
francisco,1,0.3008652860824586,0.3419799924135546,12
suge,1,0.9004870741682328,0.0022834330915383954,8
tupac,1,0.7970686852016484,0.005761060060540672,10
alive,1,0.29390962892804645,0.10252231536231936,32
re,1,0.05365529020921775,0.7705508661078129,32
jemelehill,1,0.9021060612714956,0.03622308015870013,5
hope,1,0.2364268538855752,0.047139257384765966,71
spend,1,0.4199607238612848,0.016712842483696738,32
bucks,1,0.677223292348848,0.01554823740657922,12
my,1,-0.14626374392693692,0.4091394193500425,34
rand,1,0.02498442377794683,0.9531736965316048,8
suffered,1,0.6370213617513708,0.24772333973011226,5
slight,1,0.7921369586937835,0.060319992131883785,6
ups,1,0.6909912441330834,0.08559015629504077,7
present,1,0.5410200559935143,0.06930616822520963,12
golf,1,0.6309461131035539,0.015540360201422776,14
club,1,0.07079230580641828,0.6954409312738636,33
sanders,1,-0.17877649486412456,0.41439993158242,23
briefing,1,0.9059142125916648,0.004954677232503546,7
ethandolan,1,0.6594123746986158,0.10710560601046518,7
pigs,1,0.01621498587673537,0.9837850141232646,4
forever,1,-0.01074399522997318,0.954255789675664,31
singles,1,-0.9499048463411041,0.05009515365889584,4
stoked,1,-0.6318597879757446,0.09282894387067048,8
running,1,0.064272652566081,0.6897223952835465,41
and,1,0.2143130871745818,0.038060097580431,94
senatecloakroom,1,0.6511450412727475,0.3488549587272525,4
cole,1,0.718388722779371,0.1716147005040801,5
warning,1,0.1947518804117116,0.5897740726827079,10
nsfw,1,-0.33782180733158784,0.41312595529995294,8
utah,1,0.18603530104902946,0.6317728416357308,9
suspicious,1,-0.4458672039162032,0.3160100003361932,7
lovin,1,0.4058850363893627,0.035673518458814515,27
aquarius,1,0.04762540724429934,0.8291528730109026,23
seniors,1,-0.10605308144705068,0.7706005867424008,10
rich,1,0.28874007857433104,0.13618232100943986,28
cheat,1,0.07804679463723449,0.698797360354265,27
whoever,1,-0.4392175911613132,0.07774470820849834,17
ones,1,0.4615110474729097,0.003539580020652932,38
sin,1,0.09198994150818914,0.7879291829634499,11
fakenews,1,-0.2284490444141709,0.7116798647089628,5
emoji,1,0.7074173822048969,0.049679796440811386,8
obsession,1,0.6118282864714366,0.14426761706316915,7
senatedems,1,-0.34608601792107513,0.5683113434655889,5
ge,1,0.6008860859272015,0.03879824989169007,12
respected,1,0.2283664635877189,0.43229765687260413,14
priest,1,0.9243276676043266,0.024702877173454225,5
tim,1,-0.0435441299254774,0.8682046307520154,17
if,1,0.3609240937312851,0.01608729683662467,44
him,1,0.23227894989598685,0.035737869202436365,82
ko,1,0.3999749899256183,0.07240953041360487,21
sa,1,0.19302954112734336,0.2593404858064798,36
from,1,0.1782893773266146,0.2469058268218615,44
writes,1,0.5078926605185174,0.3036677233172661,6
waited,1,-0.659360719936271,0.2260656978243379,5
important,1,0.28608164020266097,0.02302832976122472,63
mud,1,0.2697519403284454,0.5182154941001915,8
id,1,0.3581948650610792,0.2794107867462593,11
entry,1,-0.17556999680153798,0.6275618483256242,10
cover,1,-0.02949597016173033,0.8510653521633831,43
art,1,0.22218483932289654,0.10636053304809463,54
npr,1,-0.1303480520125611,0.6569345544978094,14
suggests,1,-0.2580543027022532,0.4716188621372493,10
lindsey,1,0.10482821828826376,0.5680118804952872,32
return,1,0.3062519618134977,0.16569340903651014,22
sold,1,0.32641075879053266,0.14870702697092378,21
outs,1,0.8759516932197435,0.12404830678025648,4
varsity,1,0.7210314029869586,0.028374460961802343,9
germany,1,-0.2377784729145823,0.4567691963071784,12
400,1,-0.4316344825455121,0.10815396956457664,15
submit,1,0.14807093732093815,0.8519290626790619,4
upcoming,1,0.4193608621645702,0.11970172812878276,15
journal,1,-0.4467950347777437,0.06304822361290993,18
hip,1,-0.1501202271534603,0.6414416245781727,12
hop,1,-0.29546051693408704,0.4401778933972329,9
yay,1,-0.5877325972965608,0.21991122379186087,6
learned,1,-0.14642226650209958,0.4849218114170871,25
mentioned,1,-0.10666842476268017,0.6365938486045767,22
debate,1,-0.2951591633489379,0.1823523510546904,22
wa,1,0.08953907342923845,0.7608227165690467,14
date,1,0.3144276928142455,0.058048673346342713,37
es,1,-0.15201119001657665,0.3983952068836366,33
buena,1,0.4483080062328187,0.3725884775409973,6
ser,1,-0.2000645737249036,0.6057824925127544,9
joel,1,-0.5566878113858726,0.07528231556388129,11
youve,1,-0.05784584279287805,0.942154157207122,4
final,1,0.04438504313260172,0.7645201177872087,48
anthem,1,-0.712565374704263,0.02074561899223068,10
ft,1,-0.2364344513973428,0.21689328474065098,29
rap,1,0.2859321077164602,0.2500478271467986,18
fred_guttenberg,1,-0.5555193915266398,0.12045785502543432,9
independent,1,-0.09143061916873156,0.6568904749712978,26
shame,1,0.6184722751482672,0.0009829953066308411,25
saturday,1,0.07151258521756787,0.6004506563039127,56
boo,1,0.5538871799236766,0.001825179872506548,29
golden,1,0.17423654492638424,0.4625313067762312,20
laughter,1,0.6607561766478772,0.019325462287695255,12
bs,1,0.41289195639477094,0.0502169339847422,23
windows,1,0.5737345674533285,0.05111193475166954,12
server,1,0.13122234091131632,0.8334032654933828,5
everybody,1,0.4242388630419195,0.013871613660748098,33
boston,1,-0.1209279734149212,0.5169755326142729,31
sam,1,0.4558349483459848,0.13640425942956133,12
struggle,1,-0.8120774317535201,0.02649829577279393,7
cool,1,0.2626917799743218,0.06822084544098334,49
wow,1,0.2321107346599087,0.03828659007238582,80
todd,1,0.7184324031888054,0.2815675968111944,4
confronted,1,0.2278727379248017,0.7123942864196441,5
deaths,1,0.3741928102283246,0.6258071897716755,4
toxic,1,-0.08093815633066563,0.7832713880969012,14
congressional,1,0.785131931807715,0.020975391486230264,8
investigators,1,0.5165926449642121,0.15445950957186186,9
sue,1,0.07576189415776079,0.7441255996463171,21
they,1,0.34896726075029355,0.06874784196261897,28
amanda,1,0.3732083598937887,0.5360900834863448,5
comparison,1,-0.1937949259518425,0.5258251051243008,13
abolish,1,0.5755041614593004,0.1049219365735644,9
waynedupreeshow,1,-0.18353797451835693,0.6364371097061259,9
moral,1,-0.14680936812745313,0.6666538661498294,11
yorker,1,0.472430949875205,0.2843968001319785,7
stories,1,-0.02254625206312923,0.9058629311696448,30
penis,1,0.2652878045742831,0.525430531692225,8
outraged,1,0.028199818139055925,0.95214553479868,7
bec,1,-0.17564680230901392,0.8243531976909861,4
london,1,0.689512536909955,0.004455288681506943,15
hillelneuer,1,0.8980451384935619,0.10195486150643794,4
reporter,1,0.31983739154677177,0.28673955555860786,13
referred,1,0.747765596260869,0.02052394471264986,9
productive,1,0.35900946046060017,0.2782393111370112,11
captain,1,0.14574163068997484,0.5639163925772945,18
kitchen,1,-0.29142612512876115,0.35807067072674736,12
island,1,-0.002706341930591541,0.9912268365466456,19
straight,1,0.002170204250203613,0.990281190731456,34
shits,1,0.39414844680883976,0.4393934012451463,6
shoutout,1,-0.042268750573307236,0.8556458397966011,21
goo,1,0.5704121645830287,0.18115688144791853,7
shooting,1,-0.037289582090937995,0.8626605296874229,24
bless,1,0.2560243485042834,0.206791717522298,26
protect,1,0.19613175827583704,0.2989242542560628,30
standing,1,-0.030013015435463843,0.9058942974010352,18
impact,1,0.4225322768573574,0.07150836701171308,19
hour,1,0.1276053014317973,0.4148157082539813,43
ability,1,0.4995890810807569,0.007972290478202453,27
radio,1,0.3079828025640458,0.053190161143295236,40
willie,1,0.3414180263861042,0.5077718731292811,6
obama’s,1,0.19510118927090325,0.8048988107290967,4
announcement,1,0.4831559275621158,0.27205371734119205,7
fox,1,-0.2823966691502322,0.10562380213814887,34
over,1,0.15343015854276976,0.3445467426966866,40
mess,1,0.059597011144712886,0.8329028775696619,15
tempo,1,0.3858388947386857,0.2412007664354948,11
excited,1,0.14043468131837428,0.3464365959387479,47
supplemental,1,0.5236147464672322,0.03737604296900079,16
file,1,0.427524595760577,0.08693887917314423,17
senjudiciary,1,0.4274171040506036,0.09866924602883176,16
member,1,0.032226449554803006,0.8758108193702172,26
hav,1,0.667519801204213,0.017700941759536515,12
smash,1,0.0610353616408162,0.8760451409182619,9
ultimate,1,-0.6210621034273763,0.013472759143014908,15
releases,1,0.3655832243396792,0.2425571082677573,12
thursday's,1,0.6791947539538721,0.2073030629099564,5
madness,1,-0.7086978233992975,0.1802592865229154,5
benjaminwittes,1,-0.2109223986032915,0.6498385989630682,7
supported,1,0.4477507463008089,0.4495732295279995,5
demanding,1,-0.1803226882920234,0.7716564195543344,5
held,1,0.18130778376599652,0.4575786989415527,19
teacher,1,0.4662842084659365,0.05111642950395666,18
clock,1,0.1456186064976353,0.6193880454381687,14
bettemidler,1,-0.3447378983852312,0.0533293900061026,32
wrote,1,0.19696323589634454,0.3562732895979418,24
conservmillen,1,0.6237956605557303,0.3762043394442698,4
sit,1,0.2513347789104088,0.1452787234961316,35
program,1,0.14290999578156705,0.6413918162318797,13
founder,1,0.2524597122011134,0.5849377450296764,7
sales,1,0.2338969801979669,0.2947966990646626,22
energy,1,0.14883763267042655,0.2366948274125227,65
original,1,0.13408448497019376,0.5049149632488596,27
national,1,0.00973175659040697,0.9339581916857308,75
attack,1,0.5514896204283479,0.0004033189136411431,37
including,1,0.3989605878416807,0.04348994896941071,26
america’s,1,0.4871645206256074,0.2675037514695227,7
4yrstoday,1,0.5077035095565889,0.3825298461291023,5
mom,1,0.27100327479518976,0.034641596370535516,61
repstevensmith,1,0.5706315538702392,0.4293684461297608,4
exonerated,1,-0.7376726994799893,0.2623273005200107,4
dna,1,0.8559197984387653,0.14408020156123438,4
pool,1,0.3186921196083583,0.3694552666661665,10
air,1,0.09606276903008422,0.4938132527828722,53
responds,1,0.5280054732729501,0.3604173193732284,5
dog’s,1,-0.19955462885850989,0.4127447640390768,19
rd,1,0.4658279937394191,0.08011171865000069,15
columbus,1,0.9995157263880996,0.0004842736119006209,4
hoseok,1,-0.30926639047708393,0.5508904145293011,6
inside,1,0.3294567144992941,0.049745519879120736,36
bi,1,0.3208208790346763,0.3660858945397741,10
giving,1,0.1535338166788134,0.2820785149979753,51
wealthy,1,0.6989902554187902,0.18903917541918253,5
chris,1,0.13339117389334698,0.5159338561103375,26
virtual,1,0.8655281384038447,0.13447186159615526,4
outfit,1,-0.20792656561602424,0.4954536091514276,13
address,1,0.1772823744392385,0.5623086558417324,13
tennis,1,0.498286677885329,0.20884239584649386,8
tweets,1,0.27844106944774905,0.08190026291280893,40
"100,000",1,0.13862513814062494,0.7025180164004744,10
christian,1,0.19194202478960207,0.2550845647013565,37
churches,1,0.3268352801867813,0.08958672101909737,28
organized,1,0.17726802209234713,0.7368831977397188,6
todayshow,1,0.42085426700389184,0.5791457329961082,4
were,1,0.28165206726953484,0.4628124076368602,9
destiny,1,0.6208602639290297,0.26372047756496025,5
nearly,1,0.23068334961280665,0.4275127108346122,14
man's,1,0.762508909715983,0.0462335345210304,7
lincoln,1,-0.2082571995291901,0.7367680861170325,5
girlsreallyrule,1,0.8376489908228262,0.07658555643392229,5
prof,1,0.6417694368952895,0.024467302372748467,12
destroy,1,0.010334407195665241,0.9745712910067058,12
military,1,0.20206913906139776,0.43670666396225855,17
born,1,0.05431824098768623,0.7921325002278108,26
birthday,1,0.26438923968783445,0.03626714984150181,63
jimmy,1,0.7009431733719826,0.18726335608864825,5
reasonable,1,-0.18838977037203852,0.8116102296279615,4
side,1,-0.1210379624804724,0.4509505325976516,41
proud,1,-0.07623654078881678,0.5801229113487277,55
noelstaywoke,1,0.3025110598055518,0.19484162280253792,20
ambassador,1,0.8337318849497379,0.039169380946891985,6
blocked,1,0.2539686674286243,0.2540746131978416,22
scale,1,-0.07537115190192334,0.8592133895958607,8
cannabis,1,0.19687342510308994,0.6116620428546231,9
growing,1,0.7795925640427465,0.00022444247311725077,17
soundcloud,1,0.1875503911067059,0.5208343282860173,14
logo,1,-0.4951113698858322,0.17536162556053075,9
wave,1,0.057073534533741865,0.827762343211961,17
miss,1,0.32751362426904523,0.0216090031669312,49
pop/rock,1,0.3429454000554132,0.3018464802554466,11
senategop,1,-0.18230671791860487,0.5327622399250979,14
rise,1,0.1537126699859533,0.5298187198459257,19
"10,000",1,0.5135869608242003,0.12891416634404004,10
htt,1,0.4684713800647402,0.0068457435085777,32
memes,1,-0.3311167829866519,0.4681800976064375,7
early,1,0.3489627486963531,0.017458787177658773,46
wondering,1,0.1852857456562362,0.4341694692381105,20
went,1,0.07342642238107726,0.5907103918325205,56
prayer,1,0.2773731078972135,0.2502684361651762,19
sources,1,0.4881065953873143,0.1277057848058765,11
removing,1,-0.1984596490828194,0.8015403509171806,4
limits,1,0.4026253921222127,0.3226953027306145,8
lacks,1,0.8393312396622138,0.07541839755444818,5
aww,1,-0.16575883274850925,0.7899197932650199,5
hell,1,0.13388066448278688,0.3036445541718097,61
did,1,0.15384497619913598,0.4530365197348065,26
davidfrum,1,0.23313262732587525,0.4658700612853876,12
dead,1,0.2021118170091002,0.17306990915639198,47
gameplay,1,0.6210358378474875,0.2635452493510165,5
ddale8,1,-0.4201151708503192,0.40690172628880383,6
rawstory,1,0.44211064211262296,0.3800419121765103,6
joe,1,0.29054041320788365,0.2579275780165461,17
exposes,1,0.6404593086478213,0.24435532888299044,5
he’s,1,0.7170125806940799,0.17283481876639692,5
juliansvendsen,1,-0.2505054264979104,0.6321018398478498,6
retweeting,1,-0.1950508064814723,0.6150287897363864,9
dying,1,0.26384282552631017,0.3061805979536293,17
uh,1,-0.3057631407656116,0.267736241362327,15
second,1,0.11825180782309808,0.4557553178498808,42
nuns,1,0.4004387755120122,0.5995612244879879,4
cited,1,0.7517373073460241,0.08480079019239041,6
whitehouse,1,0.11047342868778974,0.6428883939006975,20
funder,1,-0.29605010212512284,0.16012875314479585,24
attended,1,0.27844328168216353,0.5042760651667126,8
parties,1,0.6466032131059221,0.012456959649785607,14
swift,1,0.684114813882449,0.3158851861175511,4
impeachment,1,0.3861441120245396,0.4495722801623313,6
targets,1,0.3624557529493895,0.42428538281518935,7
ordering,1,0.174350187105661,0.8256498128943391,4
section,1,0.4794064809432037,0.3359814119253347,6
120,1,0.8350893325880484,0.16491066741195154,4
13,1,0.4209538838374519,0.028772505746694512,27
bitches,1,0.13250541469093466,0.4773420217742938,31
bills,1,0.5244661806370238,0.11963276543879013,10
your,1,0.2237499967484208,0.2932448860044112,24
wondered,1,0.7984927915560466,0.2015072084439533,4
allowed,1,0.3507980710913548,0.10075872926810672,23
excuses,1,-0.3808269697239516,0.35198441982274986,8
comfort,1,-0.20065328862546264,0.6337514248477685,8
application,1,0.7574877764917589,0.08108693173149405,6
georgetown,1,0.16359506065407442,0.6740705659678051,9
prep,1,0.2981639529308177,0.3224309899699298,13
submitted,1,0.07556949369935774,0.8868615386327475,6
f.b.i,1,0.2599419527399397,0.4682661025268981,10
number,1,0.10909200968038624,0.5144179308762062,38
elephant,1,0.16209962480453574,0.7284123059712735,7
wingstop,1,-0.1229534310770652,0.8770465689229348,4
banks,1,0.2280624104113964,0.5869792239456574,8
forecasts,1,0.950054468715718,0.0499455312842817,4
wing,1,-0.6590492278656458,0.03820140092912437,10
disgusting,1,0.31970927912194336,0.11135318263360006,26
involved,1,0.03939037416338004,0.9032630152255868,12
tcu,1,-0.4170621064532216,0.4848033265250038,5
students,1,0.4017101028617427,0.0028688404926260807,53
scream,1,0.2875768999191244,0.5317287599220066,7
repeatedly,1,0.7645356280139657,0.027145125005045484,8
weekend,1,0.26830194474568403,0.03499255188333602,62
senfeinstein,1,0.04019222435439036,0.8300236386874665,31
spy,1,0.42365275286701387,0.194133464276858,11
employed,1,0.5021842026831576,0.3885955477569493,5
learn,1,-0.11420353179111675,0.5009235567395245,37
immediately,1,0.17598217693246185,0.5843109198781745,12
remind,1,0.16082762852924584,0.6175490453255916,12
bond,1,-0.059894513171363385,0.8133712053043906,18
num,1,0.16592854657681938,0.4722479925062452,21
sterling,1,-0.3421415348179848,0.5068133837685864,6
rises,1,0.21371833123426712,0.7299712949792212,5
marketing,1,0.034509727363962885,0.8819454735130595,21
govmikehuckabee,1,0.547827828991857,0.0810558734008467,11
shine,1,-0.1742881434184879,0.6301162845225432,10
organization,1,-0.062449490785932274,0.8250164984874129,15
majority,1,0.20963947690787,0.4037688860804983,18
christians,1,0.7168150040184109,0.1730101984933144,5
codeofvets,1,0.9074919247189592,0.09250807528104088,4
harassment,1,-0.6071280347254249,0.20120299573846107,6
brexit,1,0.4641481874400073,0.02567584950751872,23
mmflint,1,0.5430383923672819,0.20779346072923352,7
handling,1,-0.3363936740229097,0.311778376892567,11
lawmakers,1,0.14079281989146009,0.662513414028377,12
http,1,0.5570183542700037,0.00382408377665478,25
vets,1,0.9191960741528314,0.027236256909154984,5
ohio,1,0.4720917461977066,0.23755366809304734,8
fi,1,-0.5112370795414699,0.1595279014735733,9
ruined,1,0.01181588075077649,0.9741563692186652,10
words,1,0.223645416794975,0.07807332570012232,63
longtime,1,0.36791829356672096,0.4168037072069044,7
kav,1,0.4990728500488905,0.08252327224674955,13
sarahpalinusa,1,-0.4164823238025935,0.17805521393021878,12
endorsement,1,0.11581956810866198,0.8841804318913381,4
socialist,1,-0.7770514549989361,0.03981264590846065,7
ocasio-cortez,1,0.5222815967869625,0.2878110868484247,6
notice,1,-0.002560046700508504,0.99009714228221,26
producer,1,0.2787739943781616,0.5926714605479408,6
considering,1,0.4393404470888717,0.1763744632604023,11
force,1,0.03347611677792224,0.8137450111470066,52
china,1,0.08298663038851012,0.6998575372172455,24
according,1,0.5322477624998285,0.0051278796880091316,26
joanwalsh,1,0.9146583649846384,0.08534163501536174,4
pig,1,0.3333874003922745,0.4649457182017389,7
arrived,1,0.09176995344449196,0.7353500629877632,16
conversations,1,0.946929886783232,0.014558651487148378,5
most,1,0.28194230754525906,0.2729187377436622,17
trafficking,1,0.3372781865411573,0.5132665258694759,6
bay,1,0.5668477425500437,0.2407971137467483,6
couragejd,1,-0.20952013238648395,0.7904798676135161,4
paulsperry,1,0.6034267181611831,0.028998115873909037,13
crowd,1,0.2673804930331978,0.16084545337518522,29
po,1,0.20227219719220765,0.4362361549106478,17
unhinged,1,0.3992725933346176,0.28706424060701624,9
anderson,1,-0.20124147046340304,0.5529421369532324,11
rm,1,0.2065094880836392,0.6568460152882248,7
namjoon,1,-0.04881727212156834,0.9007475591646796,9
ele,1,0.3505418993963453,0.44078017009275455,7
humpty,1,-0.2259304462432609,0.7148027869561455,5
youth,1,-0.14926584360832726,0.6105424213601583,14
teach,1,-0.16522274103981066,0.5724325211107565,14
disrespect,1,0.0957907236833779,0.8214880717946409,8
janemayernyer,1,0.11623978905490613,0.6681407903328854,16
talked,1,0.27763017237887905,0.3164155755299973,15
complaining,1,0.7289149294990088,0.27108507050099107,4
crisis,1,0.5555472657712591,0.1204352851318376,9
angels,1,-0.04685028024890638,0.9403701997405725,5
rambobiggs,1,0.7571194091227601,0.24288059087723984,4
wvjoe911,1,0.7699408998250972,0.2300591001749024,4
jordan,1,0.3752717094850895,0.12489154004829955,18
helped,1,0.4797804057189735,0.032292640130875634,20
oval,1,-0.8388142601974059,0.16118573980259393,4
cuteemergency,1,0.7171209855594426,0.17273861447297584,5
the.golden.winnie,1,0.7073987970636697,0.29260120293633,4
slightly,1,0.276718329242375,0.6522208740394067,5
hand,1,0.3360915323401989,0.048384304330532944,35
pushes,1,0.21203888204135954,0.7320606221817775,5
glasses,1,0.4192332122624968,0.2278228808149121,10
pu,1,0.15242539285944934,0.718598253213542,8
records,1,0.3423528358606967,0.09389755463498352,25
permit,1,0.7102876199227257,0.17883281333519824,5
issued,1,0.5541508897111912,0.12156904577152285,9
pull,1,0.4727759692179918,0.040933822173391095,19
donaldjtrumpjr,1,-0.015428808607999587,0.9332067839203236,32
pays,1,0.022076018499541033,0.9517322374402728,10
bravest,1,0.9734572781861828,0.026542721813817102,4
attempting,1,0.5125604843683744,0.3772109417690304,5
rescue,1,0.7328705048403051,0.01590079839022886,10
hostage,1,0.2624124684243313,0.6154161984835385,6
cryptocurrency,1,-0.16286967282554274,0.5619397565325606,15
stealing,1,0.4605985615460576,0.4349995305537279,5
bulls,1,-0.8255519998482727,0.17444800015172707,4
cleared,1,0.3768783852270613,0.28303521034901896,10
ellison,1,0.06960203938790588,0.7906712863864204,17
abuse,1,0.20999097808368333,0.2568649086410412,31
firm,1,0.2933844917743627,0.41066774515921456,10
donated,1,0.06481379908722704,0.8684237621181871,9
rnrkentucky,1,0.026989435284066717,0.9595256770259027,6
destroys,1,0.6353990204568389,0.36460097954316106,4
liberal,1,0.13882509413422628,0.5484134819774231,21
tries,1,0.4495431208032835,0.1653782412567224,11
hearts,1,0.3463873722567423,0.4006049471114628,8
witch,1,0.6410786583992347,0.00130437882651571,22
2024,1,-0.2073641131026561,0.7926358868973441,4
handcuffed,1,0.5632681506563887,0.1879379528818444,7
that,1,0.006696818902665478,0.9441314419480584,112
ethic,1,0.34492541555346384,0.4486389523185327,7
rock,1,0.2086646679070533,0.2289993531257932,35
louisemensch,1,0.4030162531512972,0.5011143143407065,5
laughing,1,0.23380947448517764,0.2829343995753073,23
aloud,1,-0.114272798724314,0.8548206327441688,5
skip,1,0.15809912749633695,0.5179953328662427,19
lets,1,0.34761902691604146,0.04745371654883922,33
favorites,1,0.6720229772027959,0.21403522468117656,5
collusion,1,0.004630016385655721,0.9892206216758204,11
memory,1,-0.36995595025723294,0.15841593241503982,16
forgotten,1,-0.8205918145204455,0.0067251118165308965,9
et,1,0.21985334920898747,0.3657856488781971,19
completed,1,0.34191738513138265,0.17917803672172222,17
doubt,1,0.3848379490518236,0.06979153814569701,23
blind,1,-0.1926162284804694,0.6195356549165242,9
honest,1,0.3375673866054345,0.12443682794471833,22
outstanding,1,0.5171348667072054,0.2934459931269636,6
expect,1,-0.251219884472629,0.20623131821040705,27
bit,1,0.4887534740104668,0.002144731915165855,37
ewerickson,1,0.607713721739646,0.11000149397735473,8
